yr,r,ec,units,value
2011,ri,UTLREV,billions of us dollars (USD),0.03109
2011,ri,LIQREV,billions of us dollars (USD),0.0
2011,ri,INSREV,billions of us dollars (USD),2.214114
2011,ri,TOTEXP,billions of us dollars (USD),8.271963
2011,ri,INTEXP,billions of us dollars (USD),1.074302
2011,ri,CUROPR,billions of us dollars (USD),4.489016
2011,ri,CAPOUT,billions of us dollars (USD),0.522157
2011,ri,INSBEN,billions of us dollars (USD),1.623025
2011,ri,SUBSID,billions of us dollars (USD),0.135696
2011,ri,INTRST,billions of us dollars (USD),0.427767
2011,ri,SALARY,billions of us dollars (USD),1.143288
2011,ri,GENEXP,billions of us dollars (USD),6.409769
2011,ri,EDUCAT,billions of us dollars (USD),1.815172
2011,ri,PUBWEL,billions of us dollars (USD),2.40332
2011,ri,HOSPTL,billions of us dollars (USD),0.05883
2011,ri,HEALTH,billions of us dollars (USD),0.170829
2011,ri,HGHWAY,billions of us dollars (USD),0.254778
2011,ri,POLICE,billions of us dollars (USD),0.071702
2011,ri,CORREC,billions of us dollars (USD),0.181796
2011,ri,NATRES,billions of us dollars (USD),0.04369
2011,ri,PARKRC,billions of us dollars (USD),0.005545
2011,ri,GOVADM,billions of us dollars (USD),0.322207
2011,ri,INTGEN,billions of us dollars (USD),0.427767
2011,ri,OTHUNA,billions of us dollars (USD),0.654133
2011,ri,UTLEXP,billions of us dollars (USD),0.239169
2011,ri,LIQEXP,billions of us dollars (USD),0.0
2011,ri,INSEXP,billions of us dollars (USD),1.623025
2011,ri,DEBTFY,billions of us dollars (USD),9.173572
2011,ri,CASHSH,billions of us dollars (USD),15.754977
2011,sc,TOTREV,billions of us dollars (USD),31.7332
2011,sc,GENREV,billions of us dollars (USD),22.791506
2011,sc,INTREV,billions of us dollars (USD),8.689743
2011,sc,TAXREV,billions of us dollars (USD),7.687496
2011,sc,GSALES,billions of us dollars (USD),2.793683
2011,sc,SSALES,billions of us dollars (USD),1.271982
2011,sc,LICTAX,billions of us dollars (USD),0.461109
2011,sc,INDTAX,billions of us dollars (USD),2.907731
2011,sc,CORTAX,billions of us dollars (USD),0.216082
2011,sc,OTHTAX,billions of us dollars (USD),0.036909
2011,sc,CURCHG,billions of us dollars (USD),4.469875
2011,sc,MSCREV,billions of us dollars (USD),1.944392
2011,sc,UTLREV,billions of us dollars (USD),1.881095
2011,sc,LIQREV,billions of us dollars (USD),0.0
2011,sc,INSREV,billions of us dollars (USD),7.060599
2011,sc,TOTEXP,billions of us dollars (USD),29.169191
2011,sc,INTEXP,billions of us dollars (USD),5.585665
2011,sc,CUROPR,billions of us dollars (USD),16.445214
2011,sc,CAPOUT,billions of us dollars (USD),1.456549
2011,sc,INSBEN,billions of us dollars (USD),3.970691
2011,sc,SUBSID,billions of us dollars (USD),0.995735
2011,sc,INTRST,billions of us dollars (USD),0.715337
2011,sc,SALARY,billions of us dollars (USD),3.493175
2011,sc,GENEXP,billions of us dollars (USD),23.476348
2011,sc,EDUCAT,billions of us dollars (USD),8.080658
2011,sc,PUBWEL,billions of us dollars (USD),6.648186
2011,sc,HOSPTL,billions of us dollars (USD),1.478463
2011,sc,HEALTH,billions of us dollars (USD),0.952284
2011,sc,HGHWAY,billions of us dollars (USD),1.170564
2011,sc,POLICE,billions of us dollars (USD),0.192294
2011,sc,CORREC,billions of us dollars (USD),0.445612
2011,sc,NATRES,billions of us dollars (USD),0.200164
2011,sc,PARKRC,billions of us dollars (USD),0.080878
2011,sc,GOVADM,billions of us dollars (USD),0.764084
2011,sc,INTGEN,billions of us dollars (USD),0.470629
2011,sc,OTHUNA,billions of us dollars (USD),2.992532
2011,sc,UTLEXP,billions of us dollars (USD),1.722152
2011,sc,LIQEXP,billions of us dollars (USD),0.0
2011,sc,INSEXP,billions of us dollars (USD),3.970691
2011,sc,DEBTFY,billions of us dollars (USD),15.34104
2011,sc,CASHSH,billions of us dollars (USD),38.698667
2011,sd,TOTREV,billions of us dollars (USD),6.017179
2011,sd,GENREV,billions of us dollars (USD),4.124318
2011,sd,INTREV,billions of us dollars (USD),1.87895
2011,sd,TAXREV,billions of us dollars (USD),1.379607
2011,sd,GSALES,billions of us dollars (USD),0.808091
2011,sd,SSALES,billions of us dollars (USD),0.345406
2011,sd,LICTAX,billions of us dollars (USD),0.200116
2011,sd,INDTAX,billions of us dollars (USD),0.0
2011,sd,CORTAX,billions of us dollars (USD),0.015208
2011,sd,OTHTAX,billions of us dollars (USD),0.010786
2011,sd,CURCHG,billions of us dollars (USD),0.33684
2011,sd,MSCREV,billions of us dollars (USD),0.528921
2011,sd,UTLREV,billions of us dollars (USD),0.0
2011,sd,LIQREV,billions of us dollars (USD),0.0
2011,sd,INSREV,billions of us dollars (USD),1.892861
2011,sd,TOTEXP,billions of us dollars (USD),4.498447
2011,sd,INTEXP,billions of us dollars (USD),0.774778
2011,sd,CUROPR,billions of us dollars (USD),2.441343
2011,sd,CAPOUT,billions of us dollars (USD),0.632653
2011,sd,INSBEN,billions of us dollars (USD),0.435958
2011,sd,SUBSID,billions of us dollars (USD),0.085398
2011,sd,INTRST,billions of us dollars (USD),0.128317
2011,sd,SALARY,billions of us dollars (USD),0.909103
2011,sd,GENEXP,billions of us dollars (USD),4.062489
2011,sd,EDUCAT,billions of us dollars (USD),1.300189
2011,sd,PUBWEL,billions of us dollars (USD),0.965643
2011,sd,HOSPTL,billions of us dollars (USD),0.061421
2011,sd,HEALTH,billions of us dollars (USD),0.147422
2011,sd,HGHWAY,billions of us dollars (USD),0.606516
2011,sd,POLICE,billions of us dollars (USD),0.032484
2011,sd,CORREC,billions of us dollars (USD),0.112316
2011,sd,NATRES,billions of us dollars (USD),0.164535
2011,sd,PARKRC,billions of us dollars (USD),0.043484
2011,sd,GOVADM,billions of us dollars (USD),0.170586
2011,sd,INTGEN,billions of us dollars (USD),0.128317
2011,sd,OTHUNA,billions of us dollars (USD),0.329576
2011,sd,UTLEXP,billions of us dollars (USD),0.0
2011,sd,LIQEXP,billions of us dollars (USD),0.0
2011,sd,INSEXP,billions of us dollars (USD),0.435958
2011,sd,DEBTFY,billions of us dollars (USD),3.544772
2011,sd,CASHSH,billions of us dollars (USD),12.917402
2011,tn,TOTREV,billions of us dollars (USD),34.653154
2011,tn,GENREV,billions of us dollars (USD),27.492618
2011,tn,INTREV,billions of us dollars (USD),12.116843
2011,tn,TAXREV,billions of us dollars (USD),11.207705
2011,tn,GSALES,billions of us dollars (USD),6.186336
2011,tn,SSALES,billions of us dollars (USD),2.390151
2011,tn,LICTAX,billions of us dollars (USD),1.098953
2011,tn,INDTAX,billions of us dollars (USD),0.189518
2011,tn,CORTAX,billions of us dollars (USD),1.068573
2011,tn,OTHTAX,billions of us dollars (USD),0.274174
2011,tn,CURCHG,billions of us dollars (USD),2.287931
2011,tn,MSCREV,billions of us dollars (USD),1.880139
2011,tn,UTLREV,billions of us dollars (USD),0.0
2011,tn,LIQREV,billions of us dollars (USD),0.0
2011,tn,INSREV,billions of us dollars (USD),7.160536
2011,tn,TOTEXP,billions of us dollars (USD),30.841226
2011,tn,INTEXP,billions of us dollars (USD),7.10479
2011,tn,CUROPR,billions of us dollars (USD),17.559644
2011,tn,CAPOUT,billions of us dollars (USD),1.532498
2011,tn,INSBEN,billions of us dollars (USD),3.275456
2011,tn,SUBSID,billions of us dollars (USD),1.112983
2011,tn,INTRST,billions of us dollars (USD),0.255855
2011,tn,SALARY,billions of us dollars (USD),3.542148
2011,tn,GENEXP,billions of us dollars (USD),27.56577
2011,tn,EDUCAT,billions of us dollars (USD),9.176744
2011,tn,PUBWEL,billions of us dollars (USD),10.746576
2011,tn,HOSPTL,billions of us dollars (USD),0.415026
2011,tn,HEALTH,billions of us dollars (USD),1.118539
2011,tn,HGHWAY,billions of us dollars (USD),1.704659
2011,tn,POLICE,billions of us dollars (USD),0.221624
2011,tn,CORREC,billions of us dollars (USD),0.796449
2011,tn,NATRES,billions of us dollars (USD),0.312772
2011,tn,PARKRC,billions of us dollars (USD),0.090361
2011,tn,GOVADM,billions of us dollars (USD),0.763799
2011,tn,INTGEN,billions of us dollars (USD),0.255855
2011,tn,OTHUNA,billions of us dollars (USD),1.963366
2011,tn,UTLEXP,billions of us dollars (USD),0.0
2011,tn,LIQEXP,billions of us dollars (USD),0.0
2011,tn,INSEXP,billions of us dollars (USD),3.275456
2011,tn,DEBTFY,billions of us dollars (USD),5.899369
2011,tn,CASHSH,billions of us dollars (USD),42.692841
2011,tx,TOTREV,billions of us dollars (USD),133.266128
2011,tx,GENREV,billions of us dollars (USD),107.147696
2011,tx,INTREV,billions of us dollars (USD),42.858907
2011,tx,TAXREV,billions of us dollars (USD),43.146096
2011,tx,GSALES,billions of us dollars (USD),21.793858
2011,tx,SSALES,billions of us dollars (USD),12.004561
2011,tx,LICTAX,billions of us dollars (USD),6.670073
2011,tx,INDTAX,billions of us dollars (USD),0.0
2011,tx,CORTAX,billions of us dollars (USD),0.0
2011,tx,OTHTAX,billions of us dollars (USD),2.677604
2011,tx,CURCHG,billions of us dollars (USD),12.442051
2011,tx,MSCREV,billions of us dollars (USD),8.700642
2011,tx,UTLREV,billions of us dollars (USD),0.0
2011,tx,LIQREV,billions of us dollars (USD),0.0
2011,tx,INSREV,billions of us dollars (USD),26.118432
2011,tx,TOTEXP,billions of us dollars (USD),126.005369
2011,tx,INTEXP,billions of us dollars (USD),29.665803
2011,tx,CUROPR,billions of us dollars (USD),68.088408
2011,tx,CAPOUT,billions of us dollars (USD),7.157024
2011,tx,INSBEN,billions of us dollars (USD),17.405874
2011,tx,SUBSID,billions of us dollars (USD),2.264173
2011,tx,INTRST,billions of us dollars (USD),1.424087
2011,tx,SALARY,billions of us dollars (USD),16.179202
2011,tx,GENEXP,billions of us dollars (USD),108.599495
2011,tx,EDUCAT,billions of us dollars (USD),48.809392
2011,tx,PUBWEL,billions of us dollars (USD),31.269267
2011,tx,HOSPTL,billions of us dollars (USD),4.196479
2011,tx,HEALTH,billions of us dollars (USD),2.732257
2011,tx,HGHWAY,billions of us dollars (USD),6.558148
2011,tx,POLICE,billions of us dollars (USD),0.882787
2011,tx,CORREC,billions of us dollars (USD),3.764642
2011,tx,NATRES,billions of us dollars (USD),0.924825
2011,tx,PARKRC,billions of us dollars (USD),0.199538
2011,tx,GOVADM,billions of us dollars (USD),2.039063
2011,tx,INTGEN,billions of us dollars (USD),1.424087
2011,tx,OTHUNA,billions of us dollars (USD),5.79901
2011,tx,UTLEXP,billions of us dollars (USD),0.0
2011,tx,LIQEXP,billions of us dollars (USD),0.0
2011,tx,INSEXP,billions of us dollars (USD),17.405874
2011,tx,DEBTFY,billions of us dollars (USD),38.530338
2011,tx,CASHSH,billions of us dollars (USD),268.166632
2011,ut,TOTREV,billions of us dollars (USD),17.025757
2011,ut,GENREV,billions of us dollars (USD),13.875561
2011,ut,INTREV,billions of us dollars (USD),4.364882
2011,ut,TAXREV,billions of us dollars (USD),5.516864
2011,ut,GSALES,billions of us dollars (USD),1.850205
2011,ut,SSALES,billions of us dollars (USD),0.763314
2011,ut,LICTAX,billions of us dollars (USD),0.255669
2011,ut,INDTAX,billions of us dollars (USD),2.29822
2011,ut,CORTAX,billions of us dollars (USD),0.247661
2011,ut,OTHTAX,billions of us dollars (USD),0.101795
2011,ut,CURCHG,billions of us dollars (USD),2.955511
2011,ut,MSCREV,billions of us dollars (USD),1.038304
2011,ut,UTLREV,billions of us dollars (USD),0.0
2011,ut,LIQREV,billions of us dollars (USD),0.250241
2011,ut,INSREV,billions of us dollars (USD),2.899955
2011,ut,TOTEXP,billions of us dollars (USD),16.682581
2011,ut,INTEXP,billions of us dollars (USD),3.10623
2011,ut,CUROPR,billions of us dollars (USD),8.841878
2011,ut,CAPOUT,billions of us dollars (USD),1.913474
2011,ut,INSBEN,billions of us dollars (USD),1.790077
2011,ut,SUBSID,billions of us dollars (USD),0.755983
2011,ut,INTRST,billions of us dollars (USD),0.274939
2011,ut,SALARY,billions of us dollars (USD),2.715369
2011,ut,GENEXP,billions of us dollars (USD),14.708284
2011,ut,EDUCAT,billions of us dollars (USD),6.516379
2011,ut,PUBWEL,billions of us dollars (USD),2.812493
2011,ut,HOSPTL,billions of us dollars (USD),0.955956
2011,ut,HEALTH,billions of us dollars (USD),0.3495
2011,ut,HGHWAY,billions of us dollars (USD),1.514147
2011,ut,POLICE,billions of us dollars (USD),0.143677
2011,ut,CORREC,billions of us dollars (USD),0.297609
2011,ut,NATRES,billions of us dollars (USD),0.177299
2011,ut,PARKRC,billions of us dollars (USD),0.044743
2011,ut,GOVADM,billions of us dollars (USD),0.800404
2011,ut,INTGEN,billions of us dollars (USD),0.274939
2011,ut,OTHUNA,billions of us dollars (USD),0.821138
2011,ut,UTLEXP,billions of us dollars (USD),0.0
2011,ut,LIQEXP,billions of us dollars (USD),0.18422
2011,ut,INSEXP,billions of us dollars (USD),1.790077
2011,ut,DEBTFY,billions of us dollars (USD),7.205779
2011,ut,CASHSH,billions of us dollars (USD),27.064212
2011,vt,TOTREV,billions of us dollars (USD),6.506203
2011,vt,GENREV,billions of us dollars (USD),5.627897
2011,vt,INTREV,billions of us dollars (USD),2.035378
2011,vt,TAXREV,billions of us dollars (USD),2.687926
2011,vt,GSALES,billions of us dollars (USD),0.325622
2011,vt,SSALES,billions of us dollars (USD),0.578446
2011,vt,LICTAX,billions of us dollars (USD),0.09987
2011,vt,INDTAX,billions of us dollars (USD),0.556013
2011,vt,CORTAX,billions of us dollars (USD),0.105077
2011,vt,OTHTAX,billions of us dollars (USD),1.022898
2011,vt,CURCHG,billions of us dollars (USD),0.606611
2011,vt,MSCREV,billions of us dollars (USD),0.297982
2011,vt,UTLREV,billions of us dollars (USD),0.0
2011,vt,LIQREV,billions of us dollars (USD),0.046973
2011,vt,INSREV,billions of us dollars (USD),0.831333
2011,vt,TOTEXP,billions of us dollars (USD),5.853842
2011,vt,INTEXP,billions of us dollars (USD),1.552853
2011,vt,CUROPR,billions of us dollars (USD),3.294655
2011,vt,CAPOUT,billions of us dollars (USD),0.319259
2011,vt,INSBEN,billions of us dollars (USD),0.417185
2011,vt,SUBSID,billions of us dollars (USD),0.144081
2011,vt,INTRST,billions of us dollars (USD),0.125809
2011,vt,SALARY,billions of us dollars (USD),0.762976
2011,vt,GENEXP,billions of us dollars (USD),5.390621
2011,vt,EDUCAT,billions of us dollars (USD),2.322901
2011,vt,PUBWEL,billions of us dollars (USD),1.462903
2011,vt,HOSPTL,billions of us dollars (USD),0.02026
2011,vt,HEALTH,billions of us dollars (USD),0.190986
2011,vt,HGHWAY,billions of us dollars (USD),0.419173
2011,vt,POLICE,billions of us dollars (USD),0.090175
2011,vt,CORREC,billions of us dollars (USD),0.128356
2011,vt,NATRES,billions of us dollars (USD),0.078892
2011,vt,PARKRC,billions of us dollars (USD),0.018367
2011,vt,GOVADM,billions of us dollars (USD),0.137715
2011,vt,INTGEN,billions of us dollars (USD),0.125809
2011,vt,OTHUNA,billions of us dollars (USD),0.395084
2011,vt,UTLEXP,billions of us dollars (USD),0.0
2011,vt,LIQEXP,billions of us dollars (USD),0.046036
2011,vt,INSEXP,billions of us dollars (USD),0.417185
2011,vt,DEBTFY,billions of us dollars (USD),3.485346
2011,vt,CASHSH,billions of us dollars (USD),7.198185
2011,va,TOTREV,billions of us dollars (USD),50.781571
2011,va,GENREV,billions of us dollars (USD),39.194046
2011,va,INTREV,billions of us dollars (USD),10.512522
2011,va,TAXREV,billions of us dollars (USD),17.409072
2011,va,GSALES,billions of us dollars (USD),3.460741
2011,va,SSALES,billions of us dollars (USD),2.389808
2011,va,LICTAX,billions of us dollars (USD),0.774505
2011,va,INDTAX,billions of us dollars (USD),9.530628
2011,va,CORTAX,billions of us dollars (USD),0.798404
2011,va,OTHTAX,billions of us dollars (USD),0.454986
2011,va,CURCHG,billions of us dollars (USD),7.696778
2011,va,MSCREV,billions of us dollars (USD),3.575674
2011,va,UTLREV,billions of us dollars (USD),0.0
2011,va,LIQREV,billions of us dollars (USD),0.575722
2011,va,INSREV,billions of us dollars (USD),11.011803
2011,va,TOTEXP,billions of us dollars (USD),45.549347
2011,va,INTEXP,billions of us dollars (USD),11.489163
2011,va,CUROPR,billions of us dollars (USD),23.52394
2011,va,CAPOUT,billions of us dollars (USD),3.238159
2011,va,INSBEN,billions of us dollars (USD),4.732113
2011,va,SUBSID,billions of us dollars (USD),1.460216
2011,va,INTRST,billions of us dollars (USD),1.105756
2011,va,SALARY,billions of us dollars (USD),6.326449
2011,va,GENEXP,billions of us dollars (USD),40.350197
2011,va,EDUCAT,billions of us dollars (USD),14.372117
2011,va,PUBWEL,billions of us dollars (USD),9.347936
2011,va,HOSPTL,billions of us dollars (USD),3.253555
2011,va,HEALTH,billions of us dollars (USD),1.01947
2011,va,HGHWAY,billions of us dollars (USD),3.327572
2011,va,POLICE,billions of us dollars (USD),0.531978
2011,va,CORREC,billions of us dollars (USD),1.679294
2011,va,NATRES,billions of us dollars (USD),0.687664
2011,va,PARKRC,billions of us dollars (USD),0.114237
2011,va,GOVADM,billions of us dollars (USD),1.341453
2011,va,INTGEN,billions of us dollars (USD),1.105756
2011,va,OTHUNA,billions of us dollars (USD),3.569165
2011,va,UTLEXP,billions of us dollars (USD),0.0
2011,va,LIQEXP,billions of us dollars (USD),0.467037
2011,va,INSEXP,billions of us dollars (USD),4.732113
2011,va,DEBTFY,billions of us dollars (USD),26.47945
2011,va,CASHSH,billions of us dollars (USD),78.914816
2011,wa,TOTREV,billions of us dollars (USD),50.420289
2011,wa,GENREV,billions of us dollars (USD),34.993013
2011,wa,INTREV,billions of us dollars (USD),10.944017
2011,wa,TAXREV,billions of us dollars (USD),17.411033
2011,wa,GSALES,billions of us dollars (USD),10.580395
2011,wa,SSALES,billions of us dollars (USD),3.523309
2011,wa,LICTAX,billions of us dollars (USD),0.931427
2011,wa,INDTAX,billions of us dollars (USD),0.0
2011,wa,CORTAX,billions of us dollars (USD),0.0
2011,wa,OTHTAX,billions of us dollars (USD),2.375902
2011,wa,CURCHG,billions of us dollars (USD),4.500974
2011,wa,MSCREV,billions of us dollars (USD),2.136989
2011,wa,UTLREV,billions of us dollars (USD),0.0
2011,wa,LIQREV,billions of us dollars (USD),0.587475
2011,wa,INSREV,billions of us dollars (USD),14.839801
2011,wa,TOTEXP,billions of us dollars (USD),45.999749
2011,wa,INTEXP,billions of us dollars (USD),9.346712
2011,wa,CUROPR,billions of us dollars (USD),21.817601
2011,wa,CAPOUT,billions of us dollars (USD),3.456637
2011,wa,INSBEN,billions of us dollars (USD),8.575604
2011,wa,SUBSID,billions of us dollars (USD),1.533462
2011,wa,INTRST,billions of us dollars (USD),1.269733
2011,wa,SALARY,billions of us dollars (USD),9.987655
2011,wa,GENEXP,billions of us dollars (USD),36.888688
2011,wa,EDUCAT,billions of us dollars (USD),14.886147
2011,wa,PUBWEL,billions of us dollars (USD),8.668902
2011,wa,HOSPTL,billions of us dollars (USD),2.051272
2011,wa,HEALTH,billions of us dollars (USD),1.797324
2011,wa,HGHWAY,billions of us dollars (USD),3.029932
2011,wa,POLICE,billions of us dollars (USD),0.322098
2011,wa,CORREC,billions of us dollars (USD),1.002442
2011,wa,NATRES,billions of us dollars (USD),0.885585
2011,wa,PARKRC,billions of us dollars (USD),0.134623
2011,wa,GOVADM,billions of us dollars (USD),0.714305
2011,wa,INTGEN,billions of us dollars (USD),1.269733
2011,wa,OTHUNA,billions of us dollars (USD),2.126325
