yr,r,pg,units,value
2003,sc,mvp,billions of us dollars (USD),5.5392
2003,sc,hdr,billions of us dollars (USD),2.9447
2003,sc,rec,billions of us dollars (USD),2.6665
2003,sc,odg,billions of us dollars (USD),1.5489
2003,sc,ndr,billions of us dollars (USD),23.9858
2003,sc,foo,billions of us dollars (USD),8.2249
2003,sc,clo,billions of us dollars (USD),4.2477
2003,sc,enr,billions of us dollars (USD),3.4952
2003,sc,ong,billions of us dollars (USD),8.018
2003,sc,ser,billions of us dollars (USD),56.4396
2003,sc,hce,billions of us dollars (USD),54.6427
2003,sc,utl,billions of us dollars (USD),15.0149
2003,sc,hea,billions of us dollars (USD),14.8568
2003,sc,trn,billions of us dollars (USD),2.255
2003,sc,rsr,billions of us dollars (USD),3.3121
2003,sc,htl,billions of us dollars (USD),6.7355
2003,sc,fsr,billions of us dollars (USD),5.0758
2003,sc,osr,billions of us dollars (USD),7.3925
2003,sc,npish,billions of us dollars (USD),1.797
2003,sc,npi,billions of us dollars (USD),9.713
2003,sc,nps,billions of us dollars (USD),7.916
2003,sd,pce,billions of us dollars (USD),18.6695
2003,sd,gds,billions of us dollars (USD),6.922
2003,sd,dur,billions of us dollars (USD),2.6547
2003,sd,mvp,billions of us dollars (USD),1.2384
2003,sd,hdr,billions of us dollars (USD),0.5327
2003,sd,rec,billions of us dollars (USD),0.5297
2003,sd,odg,billions of us dollars (USD),0.3538
2003,sd,ndr,billions of us dollars (USD),4.2673
2003,sd,foo,billions of us dollars (USD),1.4843
2003,sd,clo,billions of us dollars (USD),0.588
2003,sd,enr,billions of us dollars (USD),0.8451
2003,sd,ong,billions of us dollars (USD),1.3499
2003,sd,ser,billions of us dollars (USD),11.7475
2003,sd,hce,billions of us dollars (USD),11.1215
2003,sd,utl,billions of us dollars (USD),2.7242
2003,sd,hea,billions of us dollars (USD),3.2782
2003,sd,trn,billions of us dollars (USD),0.4742
2003,sd,rsr,billions of us dollars (USD),0.647
2003,sd,htl,billions of us dollars (USD),1.2315
2003,sd,fsr,billions of us dollars (USD),1.4186
2003,sd,osr,billions of us dollars (USD),1.3478
2003,sd,npish,billions of us dollars (USD),0.626
2003,sd,npi,billions of us dollars (USD),1.846
2003,sd,nps,billions of us dollars (USD),1.22
2003,tn,pce,billions of us dollars (USD),138.3496
2003,tn,gds,billions of us dollars (USD),53.6807
2003,tn,dur,billions of us dollars (USD),19.8049
2003,tn,mvp,billions of us dollars (USD),8.6755
2003,tn,hdr,billions of us dollars (USD),4.3686
2003,tn,rec,billions of us dollars (USD),4.7629
2003,tn,odg,billions of us dollars (USD),1.9978
2003,tn,ndr,billions of us dollars (USD),33.8758
2003,tn,foo,billions of us dollars (USD),11.0207
2003,tn,clo,billions of us dollars (USD),5.3334
2003,tn,enr,billions of us dollars (USD),3.858
2003,tn,ong,billions of us dollars (USD),13.6637
2003,tn,ser,billions of us dollars (USD),84.6689
2003,tn,hce,billions of us dollars (USD),82.7029
2003,tn,utl,billions of us dollars (USD),23.712
2003,tn,hea,billions of us dollars (USD),23.0255
2003,tn,trn,billions of us dollars (USD),3.1124
2003,tn,rsr,billions of us dollars (USD),4.6869
2003,tn,htl,billions of us dollars (USD),8.8915
2003,tn,fsr,billions of us dollars (USD),9.2703
2003,tn,osr,billions of us dollars (USD),10.0042
2003,tn,npish,billions of us dollars (USD),1.966
2003,tn,npi,billions of us dollars (USD),11.382
2003,tn,nps,billions of us dollars (USD),9.416
2003,tx,pce,billions of us dollars (USD),539.9948
2003,tx,gds,billions of us dollars (USD),196.6924
2003,tx,dur,billions of us dollars (USD),76.6449
2003,tx,mvp,billions of us dollars (USD),36.0268
2003,tx,hdr,billions of us dollars (USD),15.8126
2003,tx,rec,billions of us dollars (USD),16.2101
2003,tx,odg,billions of us dollars (USD),8.5954
2003,tx,ndr,billions of us dollars (USD),120.0476
2003,tx,foo,billions of us dollars (USD),42.093
2003,tx,clo,billions of us dollars (USD),21.5108
2003,tx,enr,billions of us dollars (USD),15.2829
2003,tx,ong,billions of us dollars (USD),41.1609
2003,tx,ser,billions of us dollars (USD),343.3023
2003,tx,hce,billions of us dollars (USD),330.7984
2003,tx,utl,billions of us dollars (USD),94.6896
2003,tx,hea,billions of us dollars (USD),78.8454
2003,tx,trn,billions of us dollars (USD),16.5182
2003,tx,rsr,billions of us dollars (USD),20.81
2003,tx,htl,billions of us dollars (USD),33.5967
2003,tx,fsr,billions of us dollars (USD),40.7042
2003,tx,osr,billions of us dollars (USD),45.6344
2003,tx,npish,billions of us dollars (USD),12.5039
2003,tx,npi,billions of us dollars (USD),48.635
2003,tx,nps,billions of us dollars (USD),36.1311
2003,ut,pce,billions of us dollars (USD),53.3845
2003,ut,gds,billions of us dollars (USD),20.0809
2003,ut,dur,billions of us dollars (USD),7.7511
2003,ut,mvp,billions of us dollars (USD),2.8369
2003,ut,hdr,billions of us dollars (USD),1.8876
2003,ut,rec,billions of us dollars (USD),2.163
2003,ut,odg,billions of us dollars (USD),0.8635
2003,ut,ndr,billions of us dollars (USD),12.3298
2003,ut,foo,billions of us dollars (USD),4.3558
2003,ut,clo,billions of us dollars (USD),1.9927
2003,ut,enr,billions of us dollars (USD),1.6201
2003,ut,ong,billions of us dollars (USD),4.3613
2003,ut,ser,billions of us dollars (USD),33.3036
2003,ut,hce,billions of us dollars (USD),32.0716
2003,ut,utl,billions of us dollars (USD),10.6605
2003,ut,hea,billions of us dollars (USD),6.6937
2003,ut,trn,billions of us dollars (USD),1.924
2003,ut,rsr,billions of us dollars (USD),2.3647
2003,ut,htl,billions of us dollars (USD),3.1461
2003,ut,fsr,billions of us dollars (USD),3.713
2003,ut,osr,billions of us dollars (USD),3.5696
2003,ut,npish,billions of us dollars (USD),1.232
2003,ut,npi,billions of us dollars (USD),4.684
2003,ut,nps,billions of us dollars (USD),3.452
2003,vt,pce,billions of us dollars (USD),18.112
2003,vt,gds,billions of us dollars (USD),6.3807
2003,vt,dur,billions of us dollars (USD),2.2287
2003,vt,mvp,billions of us dollars (USD),1.0305
2003,vt,hdr,billions of us dollars (USD),0.4923
2003,vt,rec,billions of us dollars (USD),0.5138
2003,vt,odg,billions of us dollars (USD),0.1922
2003,vt,ndr,billions of us dollars (USD),4.152
2003,vt,foo,billions of us dollars (USD),1.5627
2003,vt,clo,billions of us dollars (USD),0.5243
2003,vt,enr,billions of us dollars (USD),0.7298
2003,vt,ong,billions of us dollars (USD),1.3352
2003,vt,ser,billions of us dollars (USD),11.7313
2003,vt,hce,billions of us dollars (USD),10.9413
2003,vt,utl,billions of us dollars (USD),3.0186
2003,vt,hea,billions of us dollars (USD),2.8316
2003,vt,trn,billions of us dollars (USD),0.468
2003,vt,rsr,billions of us dollars (USD),0.7946
2003,vt,htl,billions of us dollars (USD),1.1498
2003,vt,fsr,billions of us dollars (USD),1.105
2003,vt,osr,billions of us dollars (USD),1.5738
2003,vt,npish,billions of us dollars (USD),0.79
2003,vt,npi,billions of us dollars (USD),2.079
2003,vt,nps,billions of us dollars (USD),1.289
2003,va,pce,billions of us dollars (USD),203.6773
2003,va,gds,billions of us dollars (USD),73.6766
2003,va,dur,billions of us dollars (USD),27.6747
2003,va,mvp,billions of us dollars (USD),11.1351
2003,va,hdr,billions of us dollars (USD),6.9033
2003,va,rec,billions of us dollars (USD),6.2951
2003,va,odg,billions of us dollars (USD),3.3413
2003,va,ndr,billions of us dollars (USD),46.0019
2003,va,foo,billions of us dollars (USD),15.6555
2003,va,clo,billions of us dollars (USD),7.9637
2003,va,enr,billions of us dollars (USD),5.9532
2003,va,ong,billions of us dollars (USD),16.4295
2003,va,ser,billions of us dollars (USD),130.0008
2003,va,hce,billions of us dollars (USD),127.2008
2003,va,utl,billions of us dollars (USD),37.2543
2003,va,hea,billions of us dollars (USD),26.0583
2003,va,trn,billions of us dollars (USD),5.4886
2003,va,rsr,billions of us dollars (USD),6.7829
2003,va,htl,billions of us dollars (USD),12.6144
2003,va,fsr,billions of us dollars (USD),14.6411
2003,va,osr,billions of us dollars (USD),24.3612
2003,va,npish,billions of us dollars (USD),2.8
2003,va,npi,billions of us dollars (USD),17.61
2003,va,nps,billions of us dollars (USD),14.81
2003,wa,pce,billions of us dollars (USD),172.5678
2003,wa,gds,billions of us dollars (USD),58.7394
2003,wa,dur,billions of us dollars (USD),23.0143
2003,wa,mvp,billions of us dollars (USD),7.7468
2003,wa,hdr,billions of us dollars (USD),5.2896
2003,wa,rec,billions of us dollars (USD),7.6824
2003,wa,odg,billions of us dollars (USD),2.2956
2003,wa,ndr,billions of us dollars (USD),35.7251
2003,wa,foo,billions of us dollars (USD),14.5275
2003,wa,clo,billions of us dollars (USD),5.1959
2003,wa,enr,billions of us dollars (USD),4.1561
2003,wa,ong,billions of us dollars (USD),11.8456
2003,wa,ser,billions of us dollars (USD),113.8283
2003,wa,hce,billions of us dollars (USD),109.3373
2003,wa,utl,billions of us dollars (USD),35.3307
2003,wa,hea,billions of us dollars (USD),24.8183
2003,wa,trn,billions of us dollars (USD),7.1102
2003,wa,rsr,billions of us dollars (USD),6.6816
2003,wa,htl,billions of us dollars (USD),10.0468
2003,wa,fsr,billions of us dollars (USD),11.4579
2003,wa,osr,billions of us dollars (USD),13.8919
2003,wa,npish,billions of us dollars (USD),4.491
2003,wa,npi,billions of us dollars (USD),15.917
2003,wa,nps,billions of us dollars (USD),11.426
2003,wv,pce,billions of us dollars (USD),38.3755
2003,wv,gds,billions of us dollars (USD),14.7502
2003,wv,dur,billions of us dollars (USD),4.9649
2003,wv,mvp,billions of us dollars (USD),2.3
2003,wv,hdr,billions of us dollars (USD),1.0462
2003,wv,rec,billions of us dollars (USD),1.0548
2003,wv,odg,billions of us dollars (USD),0.5638
2003,wv,ndr,billions of us dollars (USD),9.7853
2003,wv,foo,billions of us dollars (USD),3.402
2003,wv,clo,billions of us dollars (USD),1.1894
2003,wv,enr,billions of us dollars (USD),1.3322
2003,wv,ong,billions of us dollars (USD),3.8618
2003,wv,ser,billions of us dollars (USD),23.6253
2003,wv,hce,billions of us dollars (USD),22.0413
2003,wv,utl,billions of us dollars (USD),5.4557
2003,wv,hea,billions of us dollars (USD),7.6474
2003,wv,trn,billions of us dollars (USD),0.6581
2003,wv,rsr,billions of us dollars (USD),1.1757
2003,wv,htl,billions of us dollars (USD),2.2417
2003,wv,fsr,billions of us dollars (USD),2.0751
2003,wv,osr,billions of us dollars (USD),2.7876
2003,wv,npish,billions of us dollars (USD),1.584
2003,wv,npi,billions of us dollars (USD),3.874
2003,wv,nps,billions of us dollars (USD),2.29
2003,wi,pce,billions of us dollars (USD),144.5837
2003,wi,gds,billions of us dollars (USD),50.053
2003,wi,dur,billions of us dollars (USD),19.1121
2003,wi,mvp,billions of us dollars (USD),7.7126
2003,wi,hdr,billions of us dollars (USD),4.373
2003,wi,rec,billions of us dollars (USD),5.1732
2003,wi,odg,billions of us dollars (USD),1.8533
2003,wi,ndr,billions of us dollars (USD),30.9409
2003,wi,foo,billions of us dollars (USD),11.074
2003,wi,clo,billions of us dollars (USD),4.628
2003,wi,enr,billions of us dollars (USD),4.3676
2003,wi,ong,billions of us dollars (USD),10.8712
2003,wi,ser,billions of us dollars (USD),94.5307
2003,wi,hce,billions of us dollars (USD),88.9017
2003,wi,utl,billions of us dollars (USD),24.892
2003,wi,hea,billions of us dollars (USD),24.4416
2003,wi,trn,billions of us dollars (USD),4.4813
2003,wi,rsr,billions of us dollars (USD),5.6664
2003,wi,htl,billions of us dollars (USD),7.7531
2003,wi,fsr,billions of us dollars (USD),9.7909
2003,wi,osr,billions of us dollars (USD),11.8764
2003,wi,npish,billions of us dollars (USD),5.629
2003,wi,npi,billions of us dollars (USD),16.461
2003,wi,nps,billions of us dollars (USD),10.832
2003,wy,pce,billions of us dollars (USD),12.823
2003,wy,gds,billions of us dollars (USD),4.8461
2003,wy,dur,billions of us dollars (USD),1.6696
2003,wy,mvp,billions of us dollars (USD),0.7584
2003,wy,hdr,billions of us dollars (USD),0.3253
2003,wy,rec,billions of us dollars (USD),0.413
2003,wy,odg,billions of us dollars (USD),0.1729
2003,wy,ndr,billions of us dollars (USD),3.1765
2003,wy,foo,billions of us dollars (USD),1.1193
2003,wy,clo,billions of us dollars (USD),0.3455
2003,wy,enr,billions of us dollars (USD),0.8093
2003,wy,ong,billions of us dollars (USD),0.9025
2003,wy,ser,billions of us dollars (USD),7.9769
2003,wy,hce,billions of us dollars (USD),7.6419
2003,wy,utl,billions of us dollars (USD),2.0947
2003,wy,hea,billions of us dollars (USD),1.8262
2003,wy,trn,billions of us dollars (USD),0.3331
2003,wy,rsr,billions of us dollars (USD),0.379
2003,wy,htl,billions of us dollars (USD),1.022
2003,wy,fsr,billions of us dollars (USD),1.1294
2003,wy,osr,billions of us dollars (USD),0.8575
2003,wy,npish,billions of us dollars (USD),0.335
2003,wy,npi,billions of us dollars (USD),1.211
2003,wy,nps,billions of us dollars (USD),0.876
2003,new england,pce,billions of us dollars (USD),462.8521
2003,new england,gds,billions of us dollars (USD),153.6007
2003,new england,dur,billions of us dollars (USD),55.6954
2003,new england,mvp,billions of us dollars (USD),20.8515
2003,new england,hdr,billions of us dollars (USD),12.7194
2003,new england,rec,billions of us dollars (USD),14.6126
2003,new england,odg,billions of us dollars (USD),7.5119
2003,new england,ndr,billions of us dollars (USD),97.9053
2003,new england,foo,billions of us dollars (USD),33.8942
2003,new england,clo,billions of us dollars (USD),16.662
2003,new england,enr,billions of us dollars (USD),11.6687
2003,new england,ong,billions of us dollars (USD),35.6804
2003,new england,ser,billions of us dollars (USD),309.2514
2003,new england,hce,billions of us dollars (USD),293.4545
2003,new england,utl,billions of us dollars (USD),86.9134
2003,new england,hea,billions of us dollars (USD),70.4447
2003,new england,trn,billions of us dollars (USD),14.7752
2003,new england,rsr,billions of us dollars (USD),17.0773
2003,new england,htl,billions of us dollars (USD),26.1849
2003,new england,fsr,billions of us dollars (USD),35.7001
2003,new england,osr,billions of us dollars (USD),42.3588
2003,new england,npish,billions of us dollars (USD),15.7969
2003,new england,npi,billions of us dollars (USD),50.698
2003,new england,nps,billions of us dollars (USD),34.9011
2003,mideast,pce,billions of us dollars (USD),1408.977
2003,mideast,gds,billions of us dollars (USD),462.4503
2003,mideast,dur,billions of us dollars (USD),161.9448
2003,mideast,mvp,billions of us dollars (USD),59.2356
2003,mideast,hdr,billions of us dollars (USD),39.0357
2003,mideast,rec,billions of us dollars (USD),41.3112
2003,mideast,odg,billions of us dollars (USD),22.3623
2003,mideast,ndr,billions of us dollars (USD),300.5056
2003,mideast,foo,billions of us dollars (USD),97.6325
2003,mideast,clo,billions of us dollars (USD),57.0759
2003,mideast,enr,billions of us dollars (USD),26.9843
2003,mideast,ong,billions of us dollars (USD),118.8129
2003,mideast,ser,billions of us dollars (USD),946.5267
2003,mideast,hce,billions of us dollars (USD),898.599
2003,mideast,utl,billions of us dollars (USD),252.0468
2003,mideast,hea,billions of us dollars (USD),214.22
2003,mideast,trn,billions of us dollars (USD),55.6747
2003,mideast,rsr,billions of us dollars (USD),54.3724
2003,mideast,htl,billions of us dollars (USD),74.0153
2003,mideast,fsr,billions of us dollars (USD),103.4445
2003,mideast,osr,billions of us dollars (USD),144.8253
2003,mideast,npish,billions of us dollars (USD),47.9277
2003,mideast,npi,billions of us dollars (USD),165.843
2003,mideast,nps,billions of us dollars (USD),117.9153
2003,great lakes,pce,billions of us dollars (USD),1204.0272
2003,great lakes,gds,billions of us dollars (USD),417.0506
2003,great lakes,dur,billions of us dollars (USD),154.2677
2003,great lakes,mvp,billions of us dollars (USD),60.8244
2003,great lakes,hdr,billions of us dollars (USD),35.4597
2003,great lakes,rec,billions of us dollars (USD),38.3032
2003,great lakes,odg,billions of us dollars (USD),19.6803
2003,great lakes,ndr,billions of us dollars (USD),262.7829
2003,great lakes,foo,billions of us dollars (USD),92.2469
2003,great lakes,clo,billions of us dollars (USD),42.3848
2003,great lakes,enr,billions of us dollars (USD),31.2072
2003,great lakes,ong,billions of us dollars (USD),96.944
2003,great lakes,ser,billions of us dollars (USD),786.9767
2003,great lakes,hce,billions of us dollars (USD),738.9299
2003,great lakes,utl,billions of us dollars (USD),209.009
2003,great lakes,hea,billions of us dollars (USD),183.3528
2003,great lakes,trn,billions of us dollars (USD),46.2117
2003,great lakes,rsr,billions of us dollars (USD),48.703
2003,great lakes,htl,billions of us dollars (USD),68.2277
2003,great lakes,fsr,billions of us dollars (USD),82.1336
2003,great lakes,osr,billions of us dollars (USD),101.2921
2003,great lakes,npish,billions of us dollars (USD),48.0467
2003,great lakes,npi,billions of us dollars (USD),144.887
2003,great lakes,nps,billions of us dollars (USD),96.8403
2003,plains,pce,billions of us dollars (USD),518.6752
2003,plains,gds,billions of us dollars (USD),190.1332
2003,plains,dur,billions of us dollars (USD),71.836
2003,plains,mvp,billions of us dollars (USD),28.1652
2003,plains,hdr,billions of us dollars (USD),15.5409
2003,plains,rec,billions of us dollars (USD),18.7823
2003,plains,odg,billions of us dollars (USD),9.3476
2003,plains,ndr,billions of us dollars (USD),118.2972
2003,plains,foo,billions of us dollars (USD),39.9024
2003,plains,clo,billions of us dollars (USD),17.2215
2003,plains,enr,billions of us dollars (USD),17.2163
2003,plains,ong,billions of us dollars (USD),43.957
2003,plains,ser,billions of us dollars (USD),328.542
2003,plains,hce,billions of us dollars (USD),311.3941
2003,plains,utl,billions of us dollars (USD),81.1623
2003,plains,hea,billions of us dollars (USD),82.9758
2003,plains,trn,billions of us dollars (USD),16.5684
2003,plains,rsr,billions of us dollars (USD),21.5032
2003,plains,htl,billions of us dollars (USD),29.3647
2003,plains,fsr,billions of us dollars (USD),36.1746
2003,plains,osr,billions of us dollars (USD),43.6451
